165249,2662,0,5,0
165249,1487,1,5,0
361857,2821,0,3,1
34689,1200,0,2,1
231297,682,0,0,0
231297,2415,0,0,0
166017,3835,0,3,2
166017,2537,0,3,2
362625,2919,0,6,0
362625,1875,0,6,0
100737,1810,0,4,0
35457,3623,0,0,0
35457,1496,0,0,0
232065,1825,0,5,1
363393,1255,1,3,0
363393,219,0,3,0
101505,2138,0,2,0
298113,2294,0,0,0
36225,474,0,0,0
232833,3624,0,6,1
364161,4558,0,0,1
36993,3885,0,6,1
364929,4985,0,5,0
103041,1340,0,6,0
37761,121,0,5,0
169089,3835,0,5,0
365697,4760,0,3,1
169857,2582,0,2,0
169857,4558,0,2,0
104577,4005,1,3,1
39297,4940,0,7,0
170625,1393,0,6,0
105345,742,0,3,0
40065,1993,0,4,0
171393,4220,0,4,1
368001,2217,1,4,0
106113,4950,0,4,2
40833,437,0,3,0
237441,4368,0,4,0
172161,1427,0,3,0
106881,3460,0,2,0
303489,4648,0,2,0
41601,3828,0,2,0
172929,1102,0,0,0
369537,3936,0,4,1
107649,1272,0,2,0
107649,2471,0,2,0
304257,524,0,3,0
304257,1557,0,3,0
42369,2217,0,5,1
238977,4949,0,6,0
238977,3484,0,6,0
238977,2711,0,6,0
238977,437,0,6,0
43137,2872,0,4,0
174465,2569,0,3,0
109185,316,0,3,0
43905,1916,0,0,0
43905,3835,1,0,0
175233,3968,0,0,0
44673,4976,1,0,0
241281,2543,0,0,1
176001,4973,0,3,0
372609,2081,0,2,1
307329,4234,0,5,0
45441,1187,0,5,0
45441,1892,0,5,0
242049,3462,0,5,0
111489,1203,0,4,0
111489,608,1,4,0
308097,1892,0,3,0
308097,320,0,3,0
46209,2124,0,5,0
242817,2552,0,3,0
177537,2051,0,4,0
308865,2821,0,3,0
46977,3593,0,7,0
243585,4463,0,3,0
178305,2452,0,6,0
113025,1123,0,5,0
244353,3472,0,2,1
310401,4145,0,3,0
245121,3609,0,5,1
179841,2145,0,5,1
114561,4173,0,7,0
114561,4043,1,7,0
180609,976,0,3,1
377217,2615,0,3,0
311937,1067,0,3,1
50049,4079,0,0,0
50049,4170,0,0,0
50049,3965,0,0,0
50049,2003,0,0,0
246657,2128,0,0,0
377985,1318,0,3,1
116097,4005,0,4,1
312705,4473,0,0,1
313473,1467,0,3,0
51585,154,0,6,0
248193,4595,0,5,0
117633,2403,1,4,0
117633,2872,0,4,0
248961,4756,0,7,0
248961,3843,0,7,0
315009,3134,0,5,0
184449,4444,0,4,0
119169,1816,0,3,1
250497,3889,1,4,0
250497,3319,1,4,0
185217,2634,0,6,0
381825,2138,0,3,0
316545,4976,0,4,0
251265,786,0,2,0
382593,3269,0,0,0
252033,3819,0,3,1
383361,1628,1,3,0
121473,4818,0,2,0
318081,320,0,3,0
252801,685,0,5,0
187521,104,0,3,0
384129,51,0,3,0
122241,2066,0,4,1
56961,2971,0,3,1
56961,1664,0,3,1
57729,3898,1,3,0
254337,3878,0,3,0
189057,3650,0,2,2
320385,2459,0,2,0
58497,4504,0,3,1
386433,2108,0,3,1
124545,1310,0,2,0
59265,361,0,0,0
255873,2821,0,0,0
190593,1117,0,3,0
125313,3971,0,0,0
321921,361,0,4,0
256641,2879,0,4,1
387969,1346,0,3,0
126081,1501,0,5,1
126081,10,0,5,1
126081,1235,0,5,1
60801,4607,0,6,1
257409,1111,0,2,0
192129,2031,0,2,1
388737,1704,0,0,0
388737,3936,0,0,0
126849,3200,0,6,0
323457,4864,0,5,1
61569,1142,0,3,0
389505,2482,0,0,0
389505,4072,0,0,0
127617,4607,0,3,0
127617,798,0,3,0
324225,1056,0,4,0
62337,1239,1,0,0
258945,3841,1,4,0
258945,4282,0,4,0
258945,608,0,4,0
258945,606,0,4,0
193665,4173,0,4,0
193665,1203,0,4,0
128385,4768,0,3,1
63105,669,0,5,0
259713,4444,0,4,0
63873,2224,0,5,0
63873,323,0,5,0
260481,784,0,3,0
260481,2664,0,3,0
195201,2138,1,4,0
326529,4282,0,3,1
392577,2936,0,3,1
327297,1102,0,6,0
65409,3971,0,0,1
262017,3319,0,3,0
196737,437,0,4,0
131457,3925,0,0,0
328065,760,0,5,0
328065,3984,0,5,0
66177,3111,1,6,1
897,1689,0,0,
197505,4976,0,0,1
328833,443,0,3,0
66945,2447,0,7,1
1665,606,0,3,1
67713,4101,0,7,1
264321,4847,0,4,0
264321,2082,0,4,0
2433,1494,1,4,0
395649,3365,0,2,1
395649,2284,0,2,1
133761,402,0,3,0
134529,2849,0,5,0
69249,794,0,0,1
265857,503,0,4,0
397185,2273,0,3,0
70017,4248,0,3,0
201345,4083,0,6,1
397953,2273,1,0,0
397953,1704,0,0,0
397953,278,0,0,0
136065,2173,0,4,0
5505,3170,0,4,1
202113,4903,0,5,0
136833,2828,0,0,0
71553,962,0,2,0
202881,1661,0,4,2
399489,1742,0,3,0
137601,1618,0,4,0
268929,3205,0,4,0
268929,2597,0,4,0
7041,4170,0,4,0
203649,4976,0,5,0
138369,3205,0,0,0
334977,1076,0,6,0
8577,4850,0,6,0
205185,1472,0,3,0
401793,3103,0,5,0
139905,2780,1,5,2
139905,608,0,5,2
139905,3152,0,5,2
205953,3487,0,6,1
205953,63,0,6,1
402561,4090,0,0,0
337281,1472,0,4,0
75393,2273,0,0,0
10113,317,0,6,0
338049,2928,0,3,0
76161,2552,0,0,0
207489,35,0,2,1
404097,148,0,4,1
142209,1102,0,3,1
338817,2795,0,3,0
76929,606,0,4,0
76929,4044,0,4,0
208257,882,0,6,1
404865,3502,0,4,0
142977,3828,0,4,0
77697,4976,0,6,0
274305,141,0,2,0
12417,669,0,3,1
209025,2915,0,0,0
143745,3624,0,0,0
340353,1760,0,5,0
78465,630,0,3,0
78465,1346,0,3,0
78465,798,0,3,0
13185,3828,0,3,0
13185,4173,1,3,0
209793,234,0,3,0
209793,4601,0,3,0
144513,4394,0,0,0
341121,669,0,4,0
79233,3239,0,5,0
210561,2403,0,6,0
407169,3971,0,3,2
145281,1833,0,5,0
341889,1126,0,0,0
276609,498,0,4,0
276609,415,0,4,0
342657,4523,0,5,0
342657,915,0,5,0
80769,508,0,0,0
80769,2436,0,0,0
15489,3042,0,0,0
212097,102,0,0,0
81537,3484,0,3,1
16257,1102,0,3,0
344193,4357,0,3,1
344193,1357,0,3,1
344193,1892,0,3,1
82305,4508,0,0,0
278913,2102,0,0,0
17025,4836,0,3,1
213633,2916,0,0,0
410241,535,0,5,0
344961,996,0,3,1
17793,110,0,6,0
411009,4394,0,4,0
149121,2688,0,5,1
345729,429,0,4,1
280449,4044,0,6,0
280449,2138,0,6,0
280449,4605,0,6,0
411777,1102,0,3,0
149889,2303,0,3,1
149889,3734,0,3,1
346497,1724,0,3,0
84609,1050,0,0,0
150657,2856,0,2,0
85377,4842,0,3,1
20097,2824,0,0,0
216705,3016,0,2,1
413313,4280,0,0,0
348033,1861,0,4,1
86145,4173,0,0,0
20865,951,0,3,0
414081,121,0,4,1
414081,1742,0,4,1
348801,361,0,5,0
86913,129,0,4,0
218241,2066,0,6,0
349569,4589,0,4,1
87681,359,0,2,0
284289,4966,0,4,0
22401,976,0,4,1
153729,4221,0,0,0
88449,1724,0,2,0
285057,4325,0,3,0
23169,2447,0,5,0
219777,4775,0,4,0
416385,798,0,2,0
89217,1673,0,2,0
285825,2637,1,0,0
285825,361,0,0,0
23937,1884,0,6,1
220545,3734,0,0,1
89985,4842,1,4,0
221313,4427,0,3,1
417921,1968,0,7,0
352641,4173,0,4,0
418689,4847,0,4,0
156801,4504,1,3,1
353409,1049,0,0,0
91521,416,0,0,0
288129,1536,0,2,0
419457,2537,0,3,0
354177,1588,0,6,0
354177,685,0,6,0
354177,2928,0,6,0
27009,3941,0,5,0
420225,3822,0,0,0
354945,4504,0,3,0
93057,4171,0,6,0
289665,2217,1,3,0
27777,1835,0,4,1
27777,121,0,4,1
420993,1892,0,4,0
159105,941,0,7,0
290433,685,0,0,0
290433,1840,0,0,0
28545,2545,0,3,1
356481,4649,0,7,0
291201,4043,1,3,0
160641,423,0,4,0
30081,786,0,2,0
226689,1272,0,4,0
161409,3085,0,3,0
96129,4649,0,2,0
96129,2255,0,2,0
227457,4848,0,3,1
424065,2099,0,6,0
31617,4346,0,4,1
31617,4363,0,4,1
162945,1310,0,3,0
294273,1485,0,0,0
294273,3965,0,0,0
163713,1062,0,4,1
360321,625,0,6,1
32898,4040,0,3,1
360834,361,0,4,0
295554,2144,0,0,0
33666,168,0,3,0
33666,643,0,3,0
33666,4280,0,3,0
164994,3484,0,3,1
296322,4687,0,3,1
100482,1487,0,3,0
100482,4976,0,3,0
35202,2108,0,3,1
166530,4584,0,3,1
363906,1022,0,2,0
102018,467,0,3,0
102018,1056,0,3,0
299394,3472,0,0,0
37506,742,0,3,1
37506,4048,0,3,1
37506,2592,0,3,1
37506,3451,0,3,1
38274,1393,0,4,0
38274,742,0,4,0
366210,2849,0,3,0
366210,2318,0,3,0
104322,4705,0,2,0
300930,133,0,4,0
366978,2279,0,3,0
301698,3041,1,3,2
367746,4234,0,4,1
367746,4480,0,4,1
105858,4057,0,3,0
368514,742,0,6,2
368514,1340,0,6,2
172674,4043,0,2,0
369282,3578,0,0,0
42114,4394,0,5,0
108162,92,0,2,0
239490,4408,0,7,1
370818,1605,0,4,0
108930,2273,1,,
305538,1102,0,0,1
240258,3323,0,4,0
44418,3828,1,3,0
241026,2036,0,0,2
175746,2721,0,4,0
175746,1123,0,4,0
175746,437,0,4,0
175746,1407,0,4,0
110466,2220,0,5,1
110466,1276,0,5,1
110466,3734,0,5,1
176514,1618,1,4,0
176514,2976,0,4,0
176514,2447,0,4,0
176514,4392,0,4,0
373122,1878,0,5,0
242562,1618,0,3,0
112002,962,0,4,0
112002,4173,1,4,0
308610,2935,0,4,2
46722,2140,0,3,0
374658,1412,0,3,0
112770,508,0,4,0
47490,4933,0,2,1
178818,3623,0,2,0
310146,1556,0,3,0
48258,121,0,4,0
244866,2768,0,6,1
179586,4129,0,2,0
376194,4173,1,5,0
310914,4043,1,3,0
310914,3990,0,3,0
49026,2051,0,0,0
115074,4992,0,4,2
311682,1708,0,3,0
311682,2145,0,3,0
49794,3623,0,2,1
50562,4585,0,6,1
247170,4248,0,0,0
181890,4966,0,5,0
181890,3323,0,5,0
181890,1892,0,5,0
378498,946,0,3,0
378498,1166,0,3,0
116610,685,1,0,0
313218,4427,0,2,1
51330,2537,0,0,1
51330,4976,0,0,1
183426,806,0,3,0
118146,3473,0,5,0
184194,4419,0,3,0
53634,3853,0,6,0
250242,951,0,0,0
250242,552,0,0,0
184962,3828,0,5,0
184962,4394,0,5,0
119682,293,0,2,0
54402,4173,0,3,0
251010,4733,0,0,2
251010,3982,0,0,2
185730,133,0,2,0
120450,66,0,3,0
251778,1704,0,4,1
383106,740,0,4,0
121218,1878,0,4,0
55938,2230,0,3,1
383874,1090,1,0,0
121986,152,0,3,0
188034,396,0,3,0
122754,4282,1,2,1
319362,4744,0,0,0
188802,3941,0,4,0
385410,1411,0,2,1
123522,3284,0,4,1
320130,2047,0,0,0
189570,1340,0,2,0
124290,4219,0,3,0
124290,2791,0,3,0
59010,1166,0,4,2
386946,4131,0,0,0
125058,1487,0,4,0
321666,2036,0,2,1
59778,4287,0,0,0
256386,3062,0,3,1
191106,66,0,4,1
387714,2928,0,5,2
125826,3419,0,4,1
125826,4658,0,4,1
125826,1514,0,4,1
125826,2710,0,4,1
322434,2565,0,4,0
257154,1103,0,3,1
191874,2876,0,3,0
323202,3350,0,5,0
323202,1520,0,5,0
61314,215,1,0,0
127362,4044,0,5,0
258690,773,0,5,0
258690,1892,0,5,0
390018,3954,0,4,0
390018,3642,0,4,0
324738,2279,0,6,0
324738,4335,0,6,0
62850,2138,0,3,0
259458,4044,0,0,1
325506,3179,1,4,0
63618,542,0,5,1
194946,4605,0,3,0
391554,2435,0,2,1
326274,2031,0,0,0
260994,1918,0,3,0
260994,1500,0,3,0
195714,798,0,3,0
195714,2915,0,3,0
392322,4992,0,5,1
392322,3323,0,5,1
327042,4444,0,4,1
196482,4876,0,0,0
131202,2072,0,6,0
65922,4976,0,3,0
197250,1435,0,3,2
1410,3022,0,3,0
1410,1900,0,3,0
198018,2879,0,6,1
67458,976,0,6,0
264066,2193,0,3,0
395394,588,0,3,0
133506,1068,0,5,0
330114,467,0,3,0
264834,1581,0,3,1
330882,474,1,0,0
68994,2664,0,4,1
68994,3856,0,4,1
265602,4504,0,4,0
135042,897,0,,
397698,1613,0,6,0
332418,2981,0,3,0
70530,4648,0,0,
136578,534,0,4,0
71298,1412,0,4,1
6018,145,0,6,0
399234,534,0,5,0
399234,1721,0,5,0
399234,2141,0,5,0
72066,66,1,5,1
72066,4472,0,5,1
268674,2361,0,4,1
268674,946,0,4,1
203394,4848,0,4,0
203394,3599,0,4,0
334722,4760,0,3,0
72834,606,0,6,0
269442,121,0,5,1
269442,4659,0,5,1
204162,20,0,0,
400770,2217,0,2,0
400770,1131,0,2,0
138882,598,0,7,0
335490,3734,0,3,1
73602,4618,0,3,1
73602,1301,0,3,1
73602,2582,0,3,1
270210,3402,0,4,0
270210,2238,0,4,0
8322,3323,1,0,1
401538,1102,0,3,1
336258,946,0,5,0
74370,3080,0,3,1
270978,2821,0,2,1
140418,133,0,0,1
75138,3614,0,5,0
9858,3536,0,5,1
9858,1573,0,5,1
206466,4022,0,5,0
206466,1370,0,5,0
141186,1910,0,0,1
75906,3266,1,5,0
272514,3828,0,3,0
207234,2099,0,2,2
141954,862,0,4,1
76674,1900,0,4,0
76674,4585,0,4,0
208002,1923,0,5,0
404610,2273,0,3,0
142722,1097,0,0,1
274050,4022,0,4,0
208770,3173,0,3,0
340098,3667,0,5,0
340098,1944,0,5,0
78210,2136,0,0,1
274818,3525,0,4,1
274818,503,0,4,1
406146,250,0,0,0
144258,4760,0,3,0
78978,183,0,,
275586,2072,0,2,0
13698,2711,0,3,0
210306,915,0,3,1
406914,4388,0,2,0
406914,13,0,2,0
406914,4942,0,2,0
341634,3955,0,3,0
79746,2313,0,6,1
14466,2189,0,3,0
211074,669,0,5,0
145794,1250,0,4,0
145794,3990,0,4,0
145794,2821,0,4,0
145794,3263,0,4,0
80514,2158,0,3,1
80514,1031,0,3,1
80514,2954,0,3,1
277122,1103,0,3,0
211842,587,0,4,0
211842,1102,1,4,0
211842,794,0,4,0
146562,2791,0,3,1
146562,2821,0,3,1
212610,1808,0,4,0
212610,4079,0,4,0
409218,1481,0,3,1
343938,1393,0,3,0
343938,3092,0,3,0
82050,4871,0,3,0
278658,740,0,4,0
16770,4048,0,6,0
213378,2313,0,5,1
213378,4026,0,5,1
409986,596,0,3,0
344706,1825,0,5,0
214146,3319,0,5,1
148866,2639,0,5,0
345474,953,1,2,1
18306,1031,0,3,2
18306,1710,1,3,2
18306,3734,0,3,2
18306,1357,0,3,2
18306,4976,1,3,2
18306,4733,0,3,2
18306,4992,0,3,2
149634,1487,0,6,0
149634,742,0,6,0
346242,1487,0,6,0
84354,2776,0,0,0
84354,4760,1,0,0
280962,1890,0,3,0
412290,2928,0,6,1
150402,4044,0,2,0
85122,4794,0,3,0
281730,4287,0,5,1
19842,1425,0,4,1
216450,2465,0,4,1
151170,1968,1,3,1
347778,3323,1,3,0
20610,3952,0,3,0
20610,1131,0,3,0
217218,963,0,6,1
348546,3609,0,2,0
21378,293,0,3,0
414594,1999,0,4,0
152706,3161,0,6,0
349314,1557,0,4,0
415362,2879,0,3,0
88194,1098,0,6,0
22914,2286,0,4,0
219522,2393,0,0,0
416130,1193,0,4,1
23682,4966,0,4,1
155010,2883,0,5,1
89730,3990,0,6,0
89730,2173,0,6,0
89730,1102,0,6,0
286338,2926,0,2,1
221058,361,0,3,1
221058,598,0,3,1
417666,2469,0,0,0
90498,1724,0,5,1
90498,4444,0,5,1
90498,4186,0,5,1
287106,2565,0,6,0
25218,1500,0,0,0
156546,742,0,5,0
353154,4325,0,4,0
353154,3614,0,4,0
353154,4198,0,4,0
353154,4042,0,4,0
91266,503,0,0,
91266,13,0,0,
287874,1340,0,3,0
353922,2224,0,3,0
92034,2766,0,7,0
288642,3472,0,4,0
26754,296,0,4,1
224130,2565,1,2,0
158850,2173,0,0,0
355458,1501,0,0,0
290178,3984,0,4,0
28290,590,0,3,0
224898,2691,0,5,1
421506,4078,0,3,0
356226,2952,0,2,0
225666,3042,0,4,1
356994,1272,0,4,0
29826,4143,0,4,0
226434,1487,0,5,0
226434,1712,0,5,0
423042,1031,0,0,0
161154,3971,0,0,1
357762,361,0,0,0
95874,402,0,0,0
95874,3839,0,0,0
292482,4871,0,2,1
30594,4771,0,0,0
227202,2217,0,4,0
227202,4499,0,4,0
161922,3543,1,3,2
358530,967,0,0,0
96642,1713,0,3,0
227970,4427,0,0,0
359298,4009,0,0,1
228738,2810,0,4,1
360066,1884,0,4,0
163971,246,0,4,1
360579,587,0,5,0
295299,1049,0,5,2
230019,4911,0,2,0
361347,1200,0,3,0
99459,2032,0,6,0
296067,4131,0,2,0
34179,2860,0,3,0
34179,1861,0,3,0
362115,3602,0,2,0
296835,1742,1,5,0
231555,66,1,8,0
362883,1840,0,4,0
100995,2900,0,3,1
297603,3249,0,2,0
35715,2099,0,3,0
232323,3954,0,2,0
363651,4738,0,3,0
298371,4173,0,3,0
36483,3955,0,0,0
233091,1340,0,2,0
364419,1166,0,0,1
364419,4762,0,0,1
102531,1031,0,3,0
299139,4044,0,3,0
299139,606,0,3,0
168579,1492,0,3,1
38019,3734,0,2,0
234627,1399,0,4,0
169347,4841,0,4,0
365955,2436,0,0,0
300675,2031,0,6,0
38787,594,0,3,0
170115,1916,0,4,0
104835,4618,0,0,0
301443,1071,0,3,1
39555,698,0,6,0
105603,4083,1,7,1
40323,2435,0,4,1
106371,437,0,0,0
302979,2194,0,4,0
41091,4585,1,0,0
237699,4947,0,0,0
369027,4765,0,0,0
303747,3314,0,5,1
238467,2193,0,6,1
238467,4966,0,6,1
369795,3734,0,3,1
107907,1447,0,4,0
304515,3484,0,3,1
239235,4678,0,4,0
305283,2031,0,3,0
43395,4976,0,3,0
240003,2229,1,3,0
306051,4394,0,6,0
44163,3979,0,0,1
240771,3098,0,2,0
175491,669,1,6,1
110211,1056,0,0,1
306819,4392,1,5,0
44931,1425,0,3,0
44931,3734,1,3,0
241539,4361,0,6,0
241539,649,0,6,0
176259,2020,0,5,1
307587,437,0,0,0
45699,4044,0,3,0
242307,3578,0,3,1
177027,508,0,2,0
111747,2149,0,0,0
308355,1102,0,0,0
374403,742,0,0,0
112515,1200,0,0,0
309123,474,0,4,0
47235,4558,0,0,0
243843,1890,0,5,2
178563,2820,1,7,0
178563,3828,0,7,0
178563,3780,0,7,0
113283,1509,0,4,1
309891,1487,0,3,0
375939,4585,0,6,0
376707,4143,1,4,0
376707,829,0,4,0
180867,326,0,3,2
377475,4958,0,2,1
50307,2592,0,4,1
246915,437,0,3,0
378243,437,0,5,0
378243,4394,0,5,0
116355,1892,0,5,0
51075,747,0,5,1
51075,2688,0,5,1
51075,3103,0,5,1
51075,3898,0,5,1
117123,588,0,3,0
313731,3105,0,3,0
379779,3014,0,3,0
183939,63,0,5,0
315267,1895,0,0,0
53379,2209,0,3,0
53379,1310,0,3,0
53379,4044,0,3,0
184707,4950,0,4,0
184707,4234,0,4,0
184707,437,0,4,0
381315,141,0,2,0
316035,1643,0,4,0
54147,1485,0,2,0
54147,4760,0,2,0
316803,2397,0,3,2
55683,4361,0,0,0
252291,2834,0,0,0
121731,2721,0,0,0
384387,2138,0,0,0
122499,23,0,2,1
319107,467,0,3,1
188547,1103,0,3,0
319875,4662,0,3,0
254595,608,0,0,0
254595,2537,0,0,0
254595,3815,0,0,0
189315,4499,0,4,1
124035,3173,0,0,0
320643,798,0,3,0
124803,98,0,3,0
256131,4408,0,2,0
190851,2916,0,4,0
190851,3399,0,4,0
387459,3635,0,4,0
125571,1892,1,3,0
322179,2465,0,3,1
60291,4050,0,2,1
256899,1763,0,3,0
256899,1487,0,3,0
